日期,代號,均線,法人,收盤價
2026-04-15,4560.TW,1,0,33.15
2026-04-13,4561.TWO,-1,0,31.65
2026-04-14,4561.TWO,1,0,34.8
2026-04-15,4561.TWO,1,0,38.25
2026-04-13,4707.TWO,1,0,13.35
2026-04-14,4707.TWO,1,0,13.7
2026-04-15,4707.TWO,1,0,14.25
2026-04-13,4714.TWO,-1,0,14.3
2026-04-14,4714.TWO,-1,0,14.45
2026-04-15,4714.TWO,-1,0,14.4
2026-04-13,4764.TW,1,0,170.5
2026-04-14,4764.TW,1,0,187.5
2026-04-15,4764.TW,1,0,196.5
2026-04-13,4764.TW,1,0,170.5
2026-04-14,4764.TW,1,0,187.5
2026-04-15,4764.TW,1,0,196.5
2026-04-13,4766.TW,1,0,353.5
2026-04-14,4766.TW,1,0,357.0
2026-04-15,4766.TW,1,0,351.0
2026-04-13,4766.TW,1,0,353.5
2026-04-14,4766.TW,1,0,357.0
2026-04-15,4766.TW,1,0,351.0
2026-04-13,4770.TW,1,0,229.5
2026-04-14,4770.TW,1,0,228.5
2026-04-15,4770.TW,1,0,229.0
2026-04-13,4770.TW,1,0,229.5
2026-04-14,4770.TW,1,0,228.5
2026-04-15,4770.TW,1,0,229.0
2026-04-10,4804.TWO,-1,0,3.63
2026-04-13,4804.TWO,-1,0,3.27
2026-04-14,4804.TWO,-1,0,3.27
2026-04-13,4806.TWO,-1,0,11.0
2026-04-14,4806.TWO,-1,0,10.1
2026-04-15,4806.TWO,-1,0,10.05
2026-04-13,4807.TW,1,0,15.65
2026-04-14,4807.TW,-1,0,15.1
2026-04-15,4807.TW,-1,0,15.15
2026-04-13,4904.TW,1,0,94.3
2026-04-14,4904.TW,1,0,94.3
2026-04-15,4904.TW,1,0,94.9
2026-04-13,4904.TW,1,0,94.3
2026-04-14,4904.TW,1,0,94.3
2026-04-15,4904.TW,1,0,94.9
2026-04-13,4905.TWO,1,0,81.3
2026-04-14,4905.TWO,-1,0,77.0
2026-04-15,4905.TWO,1,0,84.7
2026-04-13,4720.TW,1,0,19.3
2026-04-14,4720.TW,1,0,20.55
2026-04-15,4720.TW,1,0,21.55
2026-04-13,4720.TW,1,0,19.3
2026-04-14,4720.TW,1,0,20.55
2026-04-15,4720.TW,1,0,21.55
2026-04-13,4721.TWO,1,0,81.0
2026-04-14,4721.TWO,1,0,80.3
2026-04-15,4721.TWO,1,0,84.9
2026-04-13,4735.TWO,1,0,31.3
2026-04-14,4735.TWO,1,0,31.0
2026-04-15,4735.TWO,1,0,30.8
2026-04-13,4737.TW,1,0,69.4
2026-04-14,4737.TW,1,0,68.7
2026-04-15,4737.TW,1,0,67.0
2026-04-13,4737.TW,1,0,69.4
2026-04-14,4737.TW,1,0,68.7
2026-04-15,4737.TW,1,0,67.0
2026-04-13,4738.TWO,1,0,6.1
2026-04-14,4738.TWO,1,0,6.03
2026-04-15,4738.TWO,1,0,6.75
2026-04-13,4741.TWO,1,0,55.0
2026-04-14,4741.TWO,1,0,54.2
2026-04-15,4741.TWO,1,0,52.5
2026-04-13,4743.TWO,-1,0,53.2
2026-04-14,4743.TWO,-1,0,53.1
2026-04-15,4743.TWO,1,0,55.4
2026-04-13,4744.TWO,-1,0,33.55
2026-04-14,4744.TWO,-1,0,33.5
2026-04-15,4744.TWO,-1,0,32.7
2026-04-13,4746.TW,-1,0,52.2
2026-04-14,4746.TW,-1,0,52.2
2026-04-15,4746.TW,-1,0,53.1
2026-04-13,4746.TW,-1,0,52.2
2026-04-14,4746.TW,-1,0,52.2
2026-04-15,4746.TW,-1,0,53.1
2026-04-13,4749.TWO,1,0,919.0
2026-04-14,4749.TWO,1,0,919.0
2026-04-15,4749.TWO,1,0,913.0
2026-04-13,4534.TWO,1,0,29.4
2026-04-14,4534.TWO,1,0,28.0
2026-04-15,4534.TWO,1,0,26.85
2026-04-13,4532.TW,-1,0,24.5
2026-04-14,4532.TW,-1,0,24.15
2026-04-15,4532.TW,-1,0,24.1
2026-04-13,4130.TWO,1,0,33.6
2026-04-14,4130.TWO,1,0,33.1
2026-04-15,4130.TWO,1,0,33.65
2026-04-13,4133.TW,-1,0,22.55
2026-04-14,4133.TW,-1,0,22.55
2026-04-15,4133.TW,-1,0,22.7
2026-04-13,4133.TW,-1,0,22.55
2026-04-14,4133.TW,-1,0,22.55
2026-04-15,4133.TW,-1,0,22.7
2026-04-13,4138.TWO,1,0,62.9
2026-04-14,4138.TWO,1,0,63.0
2026-04-15,4138.TWO,1,0,63.0
2026-04-13,4139.TWO,1,0,25.05
2026-04-14,4139.TWO,1,0,25.0
2026-04-15,4139.TWO,1,0,24.85
2026-04-13,4147.TWO,1,0,53.8
2026-04-14,4147.TWO,-1,0,52.9
2026-04-15,4147.TWO,1,0,53.6
2026-04-13,4155.TW,-1,0,13.15
2026-04-14,4155.TW,-1,0,13.15
2026-04-15,4155.TW,-1,0,13.1
2026-04-13,4155.TW,-1,0,13.15
2026-04-14,4155.TW,-1,0,13.15
2026-04-15,4155.TW,-1,0,13.1
2026-04-13,4157.TWO,-1,0,10.55
2026-04-14,4157.TWO,-1,0,10.5
2026-04-15,4157.TWO,-1,0,10.7
2026-04-13,4164.TW,-1,0,30.75
2026-04-14,4164.TW,-1,0,30.85
2026-04-15,4164.TW,-1,0,30.8
2026-04-13,4164.TW,-1,0,30.75
2026-04-14,4164.TW,-1,0,30.85
2026-04-15,4164.TW,-1,0,30.8
2026-04-13,4127.TWO,1,0,36.0
2026-04-14,4127.TWO,1,0,35.7
2026-04-15,4127.TWO,-1,0,35.15
2026-04-13,3717.TW,1,0,22.35
2026-04-14,3717.TW,1,0,21.85
2026-04-15,3717.TW,1,0,21.75
2026-04-13,4102.TWO,-1,0,19.15
2026-04-14,4102.TWO,-1,0,19.2
2026-04-15,4102.TWO,-1,0,18.95
2026-04-13,4105.TWO,-1,0,74.7
2026-04-14,4105.TWO,-1,0,74.2
2026-04-15,4105.TWO,-1,0,74.2
2026-04-13,4106.TW,-1,0,22.2
2026-04-14,4106.TW,-1,0,22.3
2026-04-15,4106.TW,1,0,22.4
2026-04-13,4106.TW,-1,0,22.2
2026-04-14,4106.TW,-1,0,22.3
2026-04-15,4106.TW,1,0,22.4
2026-04-13,4109.TWO,-1,0,12.4
2026-04-14,4109.TWO,-1,0,12.25
2026-04-15,4109.TWO,-1,0,12.3
2026-04-13,4111.TWO,1,0,29.35
2026-04-14,4111.TWO,1,0,29.4
2026-04-15,4111.TWO,1,0,29.4
2026-04-13,4113.TWO,-1,0,16.5
2026-04-14,4113.TWO,-1,0,16.3
2026-04-15,4113.TWO,-1,0,15.75
2026-04-13,4116.TWO,-1,0,39.45
2026-04-14,4116.TWO,1,0,39.6
2026-04-15,4116.TWO,1,0,40.1
2026-04-10,4117.TWO,-1,0,4.3
2026-04-13,4117.TWO,-1,0,4.3
2026-04-14,4117.TWO,-1,0,4.3
2026-04-13,4123.TWO,-1,0,39.9
2026-04-14,4123.TWO,-1,0,40.25
2026-04-15,4123.TWO,1,0,41.95
2026-04-13,4166.TWO,-1,0,25.3
2026-04-14,4166.TWO,1,0,25.95
2026-04-15,4166.TWO,1,0,25.5
2026-04-13,4167.TWO,-1,0,19.95
2026-04-14,4167.TWO,-1,0,19.8
2026-04-15,4167.TWO,-1,0,19.9
2026-04-13,4416.TWO,-1,0,12.75
2026-04-14,4416.TWO,-1,0,12.5
2026-04-15,4416.TWO,-1,0,13.1
2026-04-13,4417.TWO,-1,0,48.35
2026-04-14,4417.TWO,-1,0,47.7
2026-04-15,4417.TWO,-1,0,47.7
2026-04-13,4426.TW,-1,0,8.48
2026-04-14,4426.TW,-1,0,8.53
2026-04-15,4426.TW,-1,0,8.55
2026-04-13,4431.TWO,-1,0,16.85
2026-04-14,4431.TWO,-1,0,16.85
2026-04-15,4431.TWO,-1,0,16.85
2026-04-13,4432.TWO,-1,0,15.3
2026-04-14,4432.TWO,-1,0,15.2
2026-04-15,4432.TWO,-1,0,15.2
2026-04-13,4433.TWO,-1,0,20.15
2026-04-14,4433.TWO,-1,0,20.5
2026-04-15,4433.TWO,-1,0,20.5
2026-04-13,4438.TW,-1,0,57.2
2026-04-14,4438.TW,1,0,57.5
2026-04-15,4438.TW,1,0,57.9
2026-04-13,4439.TW,1,0,95.9
2026-04-14,4439.TW,1,0,97.5
2026-04-15,4439.TW,1,0,98.1
2026-04-13,4440.TW,1,0,17.5
2026-04-14,4440.TW,1,0,17.55
2026-04-15,4440.TW,1,0,17.9
2026-04-13,4442.TWO,-1,0,61.0
2026-04-14,4442.TWO,-1,0,60.0
2026-04-15,4442.TWO,-1,0,58.1
2026-04-13,4506.TWO,1,0,121.5
2026-04-14,4506.TWO,1,0,120.0
2026-04-15,4506.TWO,1,0,121.0
2026-04-13,4523.TWO,1,0,30.3
2026-04-14,4523.TWO,1,0,30.35
2026-04-15,4523.TWO,1,0,30.45
2026-04-13,4528.TWO,-1,0,17.0
2026-04-14,4528.TWO,-1,0,17.25
2026-04-15,4528.TWO,-1,0,17.4
2026-04-13,4529.TWO,-1,0,3.17
2026-04-14,4529.TWO,-1,0,3.04
2026-04-15,4529.TWO,-1,0,2.84
2026-04-13,4530.TWO,-1,0,28.1
2026-04-14,4530.TWO,-1,0,28.3
2026-04-15,4530.TWO,-1,0,27.5
2026-04-13,4533.TWO,-1,0,29.65
2026-04-14,4533.TWO,1,0,31.75
2026-04-15,4533.TWO,-1,0,31.5
2026-04-13,4413.TWO,-1,0,17.7
2026-04-14,4413.TWO,1,0,18.15
2026-04-15,4413.TWO,1,0,18.1
2026-04-13,4402.TWO,-1,0,16.8
2026-04-14,4402.TWO,-1,0,16.8
2026-04-15,4402.TWO,-1,0,16.5
2026-04-13,4170.TWO,1,0,14.0
2026-04-14,4170.TWO,1,0,13.8
2026-04-15,4170.TWO,1,0,13.7
2026-04-13,4172.TWO,-1,0,13.25
2026-04-14,4172.TWO,-1,0,13.25
2026-04-15,4172.TWO,-1,0,13.25
2026-04-13,4174.TWO,-1,0,37.65
2026-04-14,4174.TWO,-1,0,37.65
2026-04-15,4174.TWO,-1,0,38.3
2026-04-13,4175.TWO,1,0,55.1
2026-04-14,4175.TWO,1,0,55.2
2026-04-15,4175.TWO,1,0,55.3
2026-04-13,4178.TWO,1,0,26.3
2026-04-14,4178.TWO,1,0,26.45
2026-04-15,4178.TWO,1,0,25.9
2026-04-13,4183.TWO,-1,0,15.4
2026-04-14,4183.TWO,-1,0,15.3
2026-04-15,4183.TWO,-1,0,15.25
2026-04-13,4192.TWO,1,0,20.5
2026-04-14,4192.TWO,1,0,20.45
2026-04-15,4192.TWO,-1,0,19.85
2026-04-13,4195.TWO,1,0,27.15
2026-04-14,4195.TWO,1,0,27.8
2026-04-15,4195.TWO,1,0,28.95
2026-04-13,4207.TWO,-1,0,17.95
2026-04-14,4207.TWO,-1,0,18.15
2026-04-15,4207.TWO,-1,0,18.05
2026-04-13,4304.TWO,1,0,27.5
2026-04-14,4304.TWO,1,0,27.8
2026-04-15,4304.TWO,1,0,28.0
2026-04-13,4401.TWO,-1,0,14.8
2026-04-14,4401.TWO,1,0,14.95
2026-04-15,4401.TWO,1,0,15.0
2026-04-13,4406.TWO,-1,0,9.98
2026-04-14,4406.TWO,-1,0,9.92
2026-04-15,4406.TWO,-1,0,9.73
2026-04-13,3313.TWO,-1,0,12.75
2026-04-14,3313.TWO,-1,0,12.75
2026-04-15,3313.TWO,1,0,12.95
2026-04-13,3356.TW,1,0,52.1
2026-04-14,3356.TW,1,0,51.8
2026-04-15,3356.TW,1,0,52.5
2026-04-13,3312.TW,1,0,39.7
2026-04-14,3312.TW,1,0,40.0
2026-04-15,3312.TW,1,0,40.7
2026-04-13,2727.TW,-1,0,226.0
2026-04-14,2727.TW,-1,0,226.0
2026-04-15,2727.TW,-1,0,227.0
2026-04-13,2732.TWO,1,0,65.5
2026-04-14,2732.TWO,1,0,65.3
2026-04-15,2732.TWO,-1,0,64.7
2026-04-13,2733.TWO,1,0,14.0
2026-04-14,2733.TWO,-1,0,12.95
2026-04-15,2733.TWO,-1,0,12.8
2026-04-13,2734.TWO,1,0,17.8
2026-04-14,2734.TWO,1,0,17.65
2026-04-15,2734.TWO,1,0,17.25
2026-04-13,2736.TWO,1,0,14.55
2026-04-14,2736.TWO,1,0,14.15
2026-04-15,2736.TWO,1,0,13.5
2026-04-13,2722.TW,1,0,25.5
2026-04-14,2722.TW,1,0,25.0
2026-04-15,2722.TW,1,0,24.8
2026-04-13,2743.TWO,1,0,79.3
2026-04-14,2743.TWO,1,0,73.3
2026-04-15,2743.TWO,-1,0,72.9
2026-04-13,2745.TWO,1,0,108.5
2026-04-14,2745.TWO,1,0,105.5
2026-04-15,2745.TWO,1,0,104.5
2026-04-13,2748.TW,1,0,45.3
2026-04-14,2748.TW,1,0,42.25
2026-04-15,2748.TW,1,0,41.7
2026-04-13,2751.TWO,-1,0,56.3
2026-04-14,2751.TWO,-1,0,57.3
2026-04-15,2751.TWO,-1,0,57.1
2026-04-13,2753.TW,1,0,182.5
2026-04-14,2753.TW,1,0,183.0
2026-04-15,2753.TW,1,0,183.5
2026-04-13,2754.TWO,-1,0,69.7
2026-04-14,2754.TWO,1,0,70.9
2026-04-15,2754.TWO,-1,0,69.5
2026-04-13,2756.TWO,-1,0,68.5
2026-04-14,2756.TWO,-1,0,68.6
2026-04-15,2756.TWO,-1,0,70.0
2026-04-13,2758.TWO,1,0,89.3
2026-04-14,2758.TWO,-1,0,88.1
2026-04-15,2758.TWO,-1,0,88.0
2026-04-13,2741.TWO,1,0,27.15
2026-04-14,2741.TWO,1,0,27.1
2026-04-15,2741.TWO,-1,0,25.5
2026-04-13,2613.TW,-1,0,23.0
2026-04-14,2613.TW,-1,0,22.95
2026-04-15,2613.TW,-1,0,22.9
2026-04-13,2615.TW,-1,0,76.5
2026-04-14,2615.TW,-1,0,76.2
2026-04-15,2615.TW,-1,0,76.9
2026-04-13,2616.TW,-1,0,16.4
2026-04-14,2616.TW,-1,0,16.05
2026-04-15,2616.TW,-1,0,15.85
2026-04-13,2617.TW,-1,0,30.25
2026-04-14,2617.TW,-1,0,30.2
2026-04-15,2617.TW,1,0,30.95
2026-04-13,2633.TW,1,0,26.9
2026-04-14,2633.TW,1,0,26.85
2026-04-15,2633.TW,1,0,26.65
2026-04-13,2636.TW,-1,0,67.8
2026-04-14,2636.TW,-1,0,67.9
2026-04-15,2636.TW,-1,0,68.2
2026-04-13,2637.TW,1,0,70.5
2026-04-14,2637.TW,1,0,70.2
2026-04-15,2637.TW,1,0,72.4
2026-04-13,2640.TWO,1,0,181.0
2026-04-14,2640.TWO,1,0,178.0
2026-04-15,2640.TWO,1,0,180.5
2026-04-13,2642.TW,-1,0,23.0
2026-04-14,2642.TW,-1,0,22.95
2026-04-15,2642.TW,-1,0,22.8
2026-04-13,2643.TWO,-1,0,69.8
2026-04-14,2643.TWO,-1,0,69.5
2026-04-15,2643.TWO,-1,0,69.0
2026-04-13,2644.TWO,-1,0,85.3
2026-04-14,2644.TWO,-1,0,85.0
2026-04-15,2644.TWO,-1,0,85.0
2026-04-13,2646.TW,-1,0,20.85
2026-04-14,2646.TW,-1,0,21.0
2026-04-15,2646.TW,-1,0,20.95
2026-04-13,2702.TW,1,0,15.45
2026-04-14,2702.TW,1,0,15.8
2026-04-15,2702.TW,1,0,17.1
2026-04-13,2706.TW,1,0,12.7
2026-04-14,2706.TW,1,0,12.7
2026-04-15,2706.TW,1,0,12.75
2026-04-13,2707.TW,1,0,193.5
2026-04-14,2707.TW,1,0,192.5
2026-04-15,2707.TW,1,0,192.0
2026-04-10,2761.TWO,1,0,16.5
2026-04-13,2761.TWO,1,0,15.8
2026-04-14,2761.TWO,1,0,15.7
2026-04-13,2801.TW,1,0,21.15
2026-04-14,2801.TW,1,0,21.2
2026-04-15,2801.TW,1,0,21.3
2026-04-13,2887.TW,-1,0,24.15
2026-04-14,2887.TW,1,0,24.45
2026-04-15,2887.TW,1,0,24.7
2026-04-13,3312.TW,1,0,39.7
2026-04-14,3312.TW,1,0,40.0
2026-04-15,3312.TW,1,0,40.7
2026-04-13,2901.TW,1,0,23.85
2026-04-14,2901.TW,-1,0,23.55
2026-04-15,2901.TW,-1,0,23.55
2026-04-13,2910.TW,1,0,21.5
2026-04-14,2910.TW,1,0,22.15
2026-04-15,2910.TW,1,0,22.2
2026-04-13,2911.TW,-1,0,5.09
2026-04-14,2911.TW,-1,0,5.04
2026-04-15,2911.TW,-1,0,4.97
2026-04-13,2913.TW,-1,0,12.15
2026-04-14,2913.TW,-1,0,12.25
2026-04-15,2913.TW,-1,0,12.2
2026-04-13,2886.TW,1,0,39.3
2026-04-14,2886.TW,1,0,39.35
2026-04-15,2886.TW,1,0,39.5
2026-04-13,2611.TW,1,0,14.95
2026-04-14,2611.TW,1,0,15.05
2026-04-15,2611.TW,1,0,14.95
2026-04-13,2885.TW,1,0,47.45
2026-04-14,2885.TW,1,0,49.55
2026-04-15,2885.TW,1,0,50.5
2026-04-13,2816.TW,1,0,31.7
2026-04-14,2816.TW,1,0,31.55
2026-04-15,2816.TW,1,0,32.0
2026-04-13,2820.TW,1,0,16.95
2026-04-14,2820.TW,1,0,17.15
2026-04-15,2820.TW,1,0,17.15
2026-04-13,2832.TW,1,0,47.65
2026-04-14,2832.TW,1,0,48.0
2026-04-15,2832.TW,1,0,49.0
2026-04-13,2834.TW,1,0,15.3
2026-04-14,2834.TW,1,0,15.35
2026-04-15,2834.TW,1,0,15.5
2026-04-13,2838.TW,1,0,20.8
2026-04-14,2838.TW,1,0,21.05
2026-04-15,2838.TW,1,0,21.0
2026-04-13,2849.TW,1,0,13.45
2026-04-14,2849.TW,1,0,13.7
2026-04-15,2849.TW,1,0,13.85
2026-04-13,2850.TW,1,0,124.5
2026-04-14,2850.TW,1,0,126.0
2026-04-15,2850.TW,1,0,127.5
2026-04-13,2851.TW,1,0,31.55
2026-04-14,2851.TW,1,0,31.8
2026-04-15,2851.TW,1,0,31.3
2026-04-13,2855.TW,-1,0,31.0
2026-04-14,2855.TW,-1,0,31.65
2026-04-15,2855.TW,1,0,32.75
2026-04-13,2867.TW,1,0,7.7
2026-04-14,2867.TW,1,0,7.89
2026-04-15,2867.TW,1,0,7.94
2026-04-13,2882.TW,1,0,72.0
2026-04-14,2882.TW,1,0,72.7
2026-04-15,2882.TW,1,0,72.7
2026-04-13,2883.TW,1,0,21.05
2026-04-14,2883.TW,1,0,20.85
2026-04-15,2883.TW,1,0,20.9
2026-04-13,2915.TW,-1,0,46.65
2026-04-14,2915.TW,-1,0,46.25
2026-04-15,2915.TW,-1,0,46.35
2026-04-13,2610.TW,-1,0,18.15
2026-04-14,2610.TW,-1,0,18.25
2026-04-15,2610.TW,-1,0,18.3
2026-04-13,2608.TW,-1,0,30.9
2026-04-14,2608.TW,-1,0,30.9
2026-04-15,2608.TW,1,0,31.0
2026-04-13,2466.TW,1,0,63.9
2026-04-14,2466.TW,1,0,65.8
2026-04-15,2466.TW,1,0,64.2
2026-04-13,2466.TW,1,0,63.9
2026-04-14,2466.TW,1,0,65.8
2026-04-15,2466.TW,1,0,64.2
2026-04-13,2467.TW,1,0,549.0
2026-04-14,2467.TW,1,0,548.0
2026-04-15,2467.TW,1,0,520.0
2026-04-13,2467.TW,1,0,549.0
2026-04-14,2467.TW,1,0,548.0
2026-04-15,2467.TW,1,0,520.0
2026-04-13,2468.TW,-1,0,34.0
2026-04-14,2468.TW,-1,0,35.15
2026-04-15,2468.TW,-1,0,34.65
2026-04-13,2468.TW,-1,0,34.0
2026-04-14,2468.TW,-1,0,35.15
2026-04-15,2468.TW,-1,0,34.65
2026-04-13,2477.TW,-1,0,23.7
2026-04-14,2477.TW,-1,0,23.85
2026-04-15,2477.TW,-1,0,23.85
2026-04-13,2477.TW,-1,0,23.7
2026-04-14,2477.TW,-1,0,23.85
2026-04-15,2477.TW,-1,0,23.85
2026-04-13,2480.TW,-1,0,138.5
2026-04-14,2480.TW,-1,0,139.0
2026-04-15,2480.TW,-1,0,139.0
2026-04-13,2480.TW,-1,0,138.5
2026-04-14,2480.TW,-1,0,139.0
2026-04-15,2480.TW,-1,0,139.0
2026-04-13,2464.TW,-1,0,70.1
2026-04-14,2464.TW,1,0,75.1
2026-04-15,2464.TW,1,0,74.6
2026-04-13,2464.TW,-1,0,70.1
2026-04-14,2464.TW,1,0,75.1
2026-04-15,2464.TW,1,0,74.6
2026-04-13,2449.TW,1,0,295.0
2026-04-14,2449.TW,1,0,301.0
2026-04-15,2449.TW,1,0,293.0
2026-04-13,2449.TW,1,0,295.0
2026-04-14,2449.TW,1,0,301.0
2026-04-15,2449.TW,1,0,293.0
2026-04-13,2450.TW,1,0,30.0
2026-04-14,2450.TW,1,0,29.95
2026-04-15,2450.TW,1,0,29.95
2026-04-13,2450.TW,1,0,30.0
2026-04-14,2450.TW,1,0,29.95
2026-04-15,2450.TW,1,0,29.95
2026-04-13,2453.TW,1,0,53.8
2026-04-14,2453.TW,1,0,54.2
2026-04-15,2453.TW,1,0,54.3
2026-04-13,2453.TW,1,0,53.8
2026-04-14,2453.TW,1,0,54.2
2026-04-15,2453.TW,1,0,54.3
2026-04-13,2454.TW,1,0,1620.0
2026-04-14,2454.TW,1,0,1720.0
2026-04-15,2454.TW,1,0,1830.0
2026-04-13,2454.TW,1,0,1620.0
2026-04-14,2454.TW,1,0,1720.0
2026-04-15,2454.TW,1,0,1830.0
2026-04-13,2455.TW,1,0,293.0
2026-04-14,2455.TW,1,0,280.5
2026-04-15,2455.TW,1,0,280.0
2026-04-13,2455.TW,1,0,293.0
2026-04-14,2455.TW,1,0,280.5
2026-04-15,2455.TW,1,0,280.0
2026-04-13,2460.TW,1,0,33.7
2026-04-14,2460.TW,1,0,34.5
2026-04-15,2460.TW,1,0,34.25
2026-04-13,2460.TW,1,0,33.7
2026-04-14,2460.TW,1,0,34.5
2026-04-15,2460.TW,1,0,34.25
2026-04-13,2461.TW,1,0,17.55
2026-04-14,2461.TW,1,0,17.7
2026-04-15,2461.TW,1,0,17.6
2026-04-13,2461.TW,1,0,17.55
2026-04-14,2461.TW,1,0,17.7
2026-04-15,2461.TW,1,0,17.6
2026-04-13,2462.TW,-1,0,21.35
2026-04-14,2462.TW,-1,0,21.6
2026-04-15,2462.TW,-1,0,21.7
2026-04-13,2462.TW,-1,0,21.35
2026-04-14,2462.TW,-1,0,21.6
2026-04-15,2462.TW,-1,0,21.7
2026-04-13,2483.TW,1,0,21.45
2026-04-14,2483.TW,1,0,21.75
2026-04-15,2483.TW,1,0,22.05
2026-04-13,2483.TW,1,0,21.45
2026-04-14,2483.TW,1,0,21.75
2026-04-15,2483.TW,1,0,22.05
2026-04-13,2524.TW,1,0,38.7
2026-04-14,2524.TW,1,0,38.95
2026-04-15,2524.TW,1,0,38.85
2026-04-13,2528.TW,-1,0,23.9
2026-04-14,2528.TW,-1,0,24.05
2026-04-15,2528.TW,-1,0,24.2
2026-04-13,2530.TW,-1,0,22.85
2026-04-14,2530.TW,-1,0,22.7
2026-04-15,2530.TW,-1,0,22.85
2026-04-13,2535.TW,1,0,70.5
2026-04-14,2535.TW,1,0,70.3
2026-04-15,2535.TW,1,0,70.9
2026-04-13,2536.TW,-1,0,22.35
2026-04-14,2536.TW,-1,0,22.25
2026-04-15,2536.TW,-1,0,22.3
2026-04-13,2538.TW,-1,0,10.1
2026-04-14,2538.TW,-1,0,10.1
2026-04-15,2538.TW,-1,0,10.05
2026-04-13,2540.TW,1,0,49.45
2026-04-14,2540.TW,1,0,50.1
2026-04-15,2540.TW,1,0,51.2
2026-04-13,2546.TW,1,0,85.6
2026-04-14,2546.TW,1,0,86.1
2026-04-15,2546.TW,1,0,86.1
2026-04-13,2547.TW,1,0,10.95
2026-04-14,2547.TW,1,0,10.9
2026-04-15,2547.TW,1,0,10.85
2026-04-13,2597.TW,-1,0,153.0
2026-04-14,2597.TW,-1,0,153.0
2026-04-15,2597.TW,-1,0,152.0
2026-04-13,2605.TW,-1,0,40.1
2026-04-14,2605.TW,-1,0,36.25
2026-04-15,2605.TW,-1,0,35.75
2026-04-13,2606.TW,1,0,60.7
2026-04-14,2606.TW,1,0,60.3
2026-04-15,2606.TW,1,0,63.1
2026-04-13,2609.TW,-1,0,50.6
2026-04-14,2609.TW,-1,0,50.4
2026-04-15,2609.TW,-1,0,51.0
2026-04-13,2515.TW,-1,0,13.3
2026-04-14,2515.TW,-1,0,13.4
2026-04-15,2515.TW,-1,0,13.25
2026-04-13,2511.TW,1,0,8.22
2026-04-14,2511.TW,1,0,8.24
2026-04-15,2511.TW,1,0,8.22
2026-04-13,2485.TW,1,0,80.8
2026-04-14,2485.TW,1,0,78.3
2026-04-15,2485.TW,1,0,78.5
2026-04-13,2485.TW,1,0,80.8
2026-04-14,2485.TW,1,0,78.3
2026-04-15,2485.TW,1,0,78.5
2026-04-13,2486.TW,1,0,194.0
2026-04-14,2486.TW,1,0,191.5
2026-04-15,2486.TW,1,0,182.0
2026-04-13,2486.TW,1,0,194.0
2026-04-14,2486.TW,1,0,191.5
2026-04-15,2486.TW,1,0,182.0
2026-04-13,2488.TW,1,0,49.55
2026-04-14,2488.TW,1,0,50.0
2026-04-15,2488.TW,1,0,50.5
2026-04-13,2488.TW,1,0,49.55
2026-04-14,2488.TW,1,0,50.0
2026-04-15,2488.TW,1,0,50.5
2026-04-13,2493.TW,1,0,130.5
2026-04-14,2493.TW,1,0,139.0
2026-04-15,2493.TW,1,0,152.5
2026-04-13,2493.TW,1,0,130.5
2026-04-14,2493.TW,1,0,139.0
2026-04-15,2493.TW,1,0,152.5
2026-04-13,2496.TW,1,0,66.5
2026-04-14,2496.TW,1,0,66.2
2026-04-15,2496.TW,-1,0,66.0
2026-04-13,2497.TW,1,0,51.9
2026-04-14,2497.TW,1,0,56.6
2026-04-15,2497.TW,1,0,55.8
2026-04-13,2498.TW,-1,0,39.75
2026-04-14,2498.TW,-1,0,40.4
2026-04-15,2498.TW,1,0,41.35
2026-04-13,2498.TW,-1,0,39.75
2026-04-14,2498.TW,-1,0,40.4
2026-04-15,2498.TW,1,0,41.35
2026-04-13,2509.TW,1,0,14.2
2026-04-14,2509.TW,1,0,14.3
2026-04-15,2509.TW,-1,0,14.15
2026-04-13,2514.TW,-1,0,13.45
2026-04-14,2514.TW,-1,0,13.5
2026-04-15,2514.TW,-1,0,13.5
2026-04-13,2924.TWO,1,0,19.25
2026-04-14,2924.TWO,1,0,20.0
2026-04-15,2924.TWO,1,0,20.45
2026-04-13,3141.TWO,-1,0,42.3
2026-04-14,3141.TWO,-1,0,42.6
2026-04-15,3141.TWO,-1,0,43.2
2026-04-13,3149.TW,-1,0,41.65
2026-04-14,3149.TW,-1,0,43.0
2026-04-15,3149.TW,-1,0,42.75
2026-04-13,3149.TW,-1,0,41.65
2026-04-14,3149.TW,-1,0,43.0
2026-04-15,3149.TW,-1,0,42.75
2026-04-13,3152.TWO,1,0,155.5
2026-04-14,3152.TWO,1,0,157.0
2026-04-15,3152.TWO,1,0,167.5
2026-04-13,3158.TWO,1,0,92.0
2026-04-14,3158.TWO,1,0,90.0
2026-04-15,3158.TWO,-1,0,89.3
2026-04-13,3163.TWO,1,0,1200.0
2026-04-14,3163.TWO,1,0,1200.0
2026-04-15,3163.TWO,1,0,1225.0
2026-04-13,3169.TWO,-1,0,91.0
2026-04-14,3169.TWO,-1,0,91.5
2026-04-15,3169.TWO,-1,0,92.1
2026-04-13,3171.TWO,1,0,72.5
2026-04-14,3171.TWO,1,0,70.6
2026-04-15,3171.TWO,1,0,69.4
2026-04-13,3176.TWO,-1,0,31.7
2026-04-14,3176.TWO,-1,0,31.45
2026-04-15,3176.TWO,-1,0,31.45
2026-04-13,3162.TWO,1,0,66.7
